row-number,field,issue-type,value
18,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
18,PermissionDate,date,25/07/208
18,NetDwellingsRangeTo,default,7
19,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
19,NetDwellingsRangeTo,default,9
20,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
20,NetDwellingsRangeTo,default,32
21,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
21,NetDwellingsRangeTo,default,36
22,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
22,NetDwellingsRangeTo,default,72
23,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
23,NetDwellingsRangeTo,default,158
24,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
24,NetDwellingsRangeTo,default,65
25,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
25,NetDwellingsRangeTo,default,15
26,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
26,NetDwellingsRangeTo,default,71
27,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
27,NetDwellingsRangeTo,default,30
28,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
28,NetDwellingsRangeTo,default,39
29,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
29,NetDwellingsRangeTo,default,126
30,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
30,NetDwellingsRangeTo,default,8
31,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
31,NetDwellingsRangeTo,default,10
32,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
32,NetDwellingsRangeTo,default,6
33,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
33,NetDwellingsRangeTo,default,18
34,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
34,NetDwellingsRangeTo,default,30
35,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
35,NetDwellingsRangeTo,default,10
36,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
36,NetDwellingsRangeTo,default,5
37,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
37,NetDwellingsRangeTo,default,6
38,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
38,NetDwellingsRangeTo,default,6
39,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
39,NetDwellingsRangeTo,default,26
40,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
40,NetDwellingsRangeTo,default,7
41,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
41,NetDwellingsRangeTo,default,25
42,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
42,NetDwellingsRangeTo,default,12
43,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
43,NetDwellingsRangeTo,default,6
44,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
44,NetDwellingsRangeTo,default,80
45,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
45,NetDwellingsRangeTo,default,7
46,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
46,NetDwellingsRangeTo,default,5
47,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
47,NetDwellingsRangeTo,default,14
48,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
48,NetDwellingsRangeTo,default,11
49,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
49,NetDwellingsRangeTo,default,18
50,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
50,NetDwellingsRangeTo,default,86
51,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
51,NetDwellingsRangeTo,default,55
52,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
52,NetDwellingsRangeTo,default,5
53,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
53,NetDwellingsRangeTo,default,10
54,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
54,NetDwellingsRangeTo,default,6
55,OrganisationURI,opendatacommunities-uri,https://opendatacommunities.org/atlas/resource?uri=http%3a%2f%2fopendatacommunities.org%2fid%2fgeography%2fadministration%2fmd%2fe08000004&inactive=false
55,NetDwellingsRangeTo,default,4
