site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"Rowland House, Hinton Road",yes,,2017-12-21,,0.07,29,29,Alterations and formation of new 5th and 6th floor levels comprising 5 flats - Revised application,local-authority-eng:BMH,not owned by a public authority,2017-03-01,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.87184 50.7184),B/BLR/0044,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
16 and land rear of 16 Truscott Avenue,yes,,2017-12-21,,0.17,5,5,Erection of 7 dwellinghouses and formation of parking spaces,local-authority-eng:BMH,not owned by a public authority,2015-09-29,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.87089 50.7397),B/BLR/0045,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
Woodland Point Wootton Mount,yes,,2017-12-21,,0.13,18,18,Change of use from offices (B1(a)) to 18 flats - Prior Approval Procedure,local-authority-eng:BMH,not owned by a public authority,2017-05-22,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.86796 50.7213),B/BLR/0046,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
17-21 Redhill Drive,yes,,2017-12-21,,0.32,5,5,"Erection of eight dwellinghouses with cycle stores, formation of parking spaces",local-authority-eng:BMH,not owned by a public authority,2016-02-10,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.87735 50.7609),B/BLR/0047,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
13 Durley Road South,yes,,2017-12-21,,0.17,19,19,Outline submission for demolition of building and erection of a 5 storey block of 20 open market flats and 6 holiday flats,local-authority-eng:BMH,not owned by a public authority,2016-02-24,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,outline planning permission,POINT(-1.88693 50.7162),B/BLR/0048,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
"Wingfield Court, Manor Road",yes,,2017-12-21,,0.27,8,8,Erection of an additional floor to form 8 flats and formation of cycle store,local-authority-eng:BMH,not owned by a public authority,2017-02-01,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.85615 50.7199),B/BLR/0049,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
Jayne House 5 Lansdowne Mews,yes,,2017-12-21,,0.01,12,12,Non material amendment to application 7-2009-5065-X to omit bedroom at 1st floor level,local-authority-eng:BMH,not owned by a public authority,2016-03-11,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.86484 50.7223),B/BLR/0050,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
"Lansdowne Drill Hall, 14 Lansdowne Road",yes,,2017-12-21,,0.1,26,26,"Outline Submission for a 3/4/5 storey mixed use development comprising 8 commercial units (Class B1) and 32 flats (Class C3) with communal amenity space including rooftop terraces, bike store, refuse store and basement car parking",local-authority-eng:BMH,not owned by a public authority,2017-08-31,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,outline planning permission,POINT(-1.86641 50.7222),B/BLR/0051,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
46-48 Southbourne Grove,yes,,2017-12-21,,0.09,10,10,Alterations and conversion of 1st and 2nd floor gymnasiums (Class D2) into 10 flats with bin and cycle stores,local-authority-eng:BMH,not owned by a public authority,2016-02-25,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.81359 50.7259),B/BLR/0052,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
185-187 Old Christchurch Road,yes,,2017-12-21,,0.04,5,5,Change of use of first floor offices (Class B1(a)) to 5 flats (Class C3) - Prior approval procedure,local-authority-eng:BMH,not owned by a public authority,2016-04-12,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.8683 50.722),B/BLR/0053,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
55 Lansdowne Road,yes,,2017-12-21,,0.13,7,7,"Demolition of existing outbuildings, alterations, conversion of existing building to 8 flats and two storey extension to form 1 maisonette, erection of bin and cycle stores and formation of parking spaces",local-authority-eng:BMH,not owned by a public authority,2016-04-15,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.86688 50.7275),B/BLR/0054,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
"3, 5, 7 and 7a Woodside Road",yes,,2017-12-21,,0.09,6,6,Erection of 6 dwellinghouses and formation of parking spaces - Approval of reserved matters of application no. 7-2016-5167-O,local-authority-eng:BMH,not owned by a public authority,2017-06-02,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,reserved matters approval,POINT(-1.82009 50.7251),B/BLR/0055,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
8a Wharfdale Road,yes,,2017-12-21,,0.15,20,20,"Erection of a 6 storey block of student accommodation (11 cluster flats), a 3 storey block of 7 flats and 2 dwellinghouses with bin and cycle stores and formation of car parking spaces",local-authority-eng:BMH,not owned by a public authority,2016-05-25,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.89196 50.7225),B/BLR/0056,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
139-141 Southbourne Overcliff Drive,yes,,2017-12-21,,0.13,9,9,Approval of Reserved matters in respect of application 7-2016-1512-AH for erection of a block of 10 apartments with associated access and parking,local-authority-eng:BMH,not owned by a public authority,2017-02-21,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,reserved matters approval,POINT(-1.79835 50.7204),B/BLR/0057,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
65-67 Southbourne Grove,yes,,2017-12-21,,0.05,10,10,Change of use of offices (Class B1(a)) to 10 flats (Class C3) - Prior Approval Procedure,local-authority-eng:BMH,not owned by a public authority,2017-07-20,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.81335 50.7254),B/BLR/0058,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
"81, 83 & 83a Gladstone Road",yes,,2017-12-21,,0.1,5,5,"Erection of 4 houses and 2 flats with associated parking, bin, cycle stores and modification of existing vehicular access",local-authority-eng:BMH,not owned by a public authority,2016-08-09,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.83552 50.7288),B/BLR/0059,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
"Belvedere Hotel, 14 Bath Road",yes,,2017-12-21,,0.46,66,66,"Demolition of existing buildings and erection of a mixed use development of 3 buildings comprising a Hotel with leisure facilities (including sky bar), 66 residential flats, basement parking, drop off and servicing facilities, cycle and bin stores, lan",local-authority-eng:BMH,not owned by a public authority,2017-04-13,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.86964 50.7195),B/BLR/0060,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
"Jecco House, Boscombe Grove Road",yes,,2017-12-21,,0.37,34,34,"Outline submission for the erection of 19 dwellinghouses, a block of 8 flats and a block of 7 flats with bin and cycle stores and associated car parking spaces",local-authority-eng:BMH,not owned by a public authority,2016-10-19,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,outline planning permission,POINT(-1.84687 50.7295),B/BLR/0061,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
223-225 Holdenhurst Road,yes,,2017-12-21,,0.11,12,12,Erection of a 2/3 storey block of 14 flats with bin and cycle stores and formation of access and parking spaces - Revised application,local-authority-eng:BMH,not owned by a public authority,2016-10-19,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.85603 50.7293),B/BLR/0062,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
11 & 11a Ascham Road,yes,,2017-12-21,,0.08,6,6,"Erection of apartment building for 8 flats with bin and cycle stores, formation of new vehicular access and parking spaces. Application for Reserved Matters with respect of application 7-2016-26132",local-authority-eng:BMH,not owned by a public authority,2017-03-31,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,reserved matters approval,POINT(-1.85956 50.7294),B/BLR/0063,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
"Burlington House, Burlington Arcade Old Christchurch Road",yes,,2017-12-21,,0.13,9,9,"Alterations and extensions to form 9 additional flats, formation of bin and cycle stores",local-authority-eng:BMH,not owned by a public authority,2016-11-08,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.87449 50.7208),B/BLR/0064,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
23 Glenville Road & Land rear of 247-251 Columbia Road,yes,,2017-12-21,,0.2,7,7,Outline submission for the erection of 2 dwellinghouses and a terrace of 2 bungalows and 3 dwellinghouses and formation of vehicular accesses and parking spaces,local-authority-eng:BMH,not owned by a public authority,2016-11-25,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,outline planning permission,POINT(-1.89826 50.7521),B/BLR/0065,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
6-10 North Avenue,yes,,2017-12-21,,0.13,7,7,Erection of 9 dwellinghouses and formation of access road and parking spaces,local-authority-eng:BMH,not owned by a public authority,2017-04-24,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.89261 50.7717),B/BLR/0066,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
St Paul's Place and 21 Lansdowne Road,yes,,2017-12-21,,0.36,152,152,"Erection of a 4 to 7 storey tertiary teaching building and surface level car park (first phase), the removal of TPO�d trees and the erection of a 9 to 14 storey residential student accommodation building providing 550 student beds arranged as a mixtu",local-authority-eng:BMH,not owned by a public authority,2017-01-13,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.86539 50.7236),B/BLR/0067,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
1 Poole Road,yes,,2017-12-21,,0.13,20,20,Change of use of offices (Class B1(a)) to 20 flats (Class C3) - Prior Approval Procedure,local-authority-eng:BMH,not owned by a public authority,2017-11-03,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.88751 50.7191),B/BLR/0068,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
586-588 Wimborne Road and 12 Smithfield Place,yes,,2017-12-21,,0.06,10,10,Alterations to front elevation of restaurant and formation of new 1st and 2nd floor levels to form 10 flats with bin store and cycle store - revised application,local-authority-eng:BMH,not owned by a public authority,2017-09-18,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.87718 50.7453),B/BLR/0069,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
194 Charminster Road,yes,,2017-12-21,,0.02,5,5,"Alterations, extensions, formation of balcony and terrace and conversion of Conservative Club to five flats",local-authority-eng:BMH,not owned by a public authority,2017-03-21,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.86251 50.7369),B/BLR/0070,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
130-138 Holdenhurst Road,yes,,2017-12-21,,0.38,103,103,Non-material amendment to application no. 7-2015-751-S,local-authority-eng:BMH,not owned by a public authority,2017-05-30,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.8605 50.7246),B/BLR/0071,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
28 Percy Road,yes,,2017-12-21,,0.07,5,5,Change of use from hotel and owners flat to 6 flats with parking and cycle facilities,local-authority-eng:BMH,not owned by a public authority,2017-04-10,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.83463 50.723),B/BLR/0072,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
1 Burnaby Road,yes,,2017-12-21,,0.07,13,13,Outline submission for erection of a 4 storey block of 14 flats with underground parking and bin and cycle stores,local-authority-eng:BMH,not owned by a public authority,2017-07-14,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,outline planning permission,POINT(-1.89721 50.711),B/BLR/0073,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
"St Stephen's Road Car Park, 9-11 St Stephen's Road",yes,,2017-12-21,,0.38,46,46,"Erection of a 6 storey building and a 7 storey building comprising a total of 46 flats, including undercroft, basement and surface parking, cycle and bin stores, associated access and landscape provision",local-authority-eng:BMH,owned by a public authority,2017-07-27,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.87857 50.7224),B/BLR/0074,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
37-39 Oxford Road,yes,,2017-12-21,,0.22,234,234,"Outline submission for the erection of 16 storey block of student accommodation with laundry room, bin store and cycle stores, formation of vehicular access and parking spaces",local-authority-eng:BMH,not owned by a public authority,2016-05-27,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,outline planning permission,POINT(-1.8634 50.7246),B/BLR/0075,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
"Wessex Hotel, 11-13 West Cliff Road",yes,,2017-12-21,,0.93,87,87,"Demolition of existing buildings and the erection of 3 x 6 storey buildings comprising a new 100 room hotel (Class C1), and 88 residential units (Class C3), together with underground car parking, access and servicing arrangements, and landscaping",local-authority-eng:BMH,not owned by a public authority,2017-09-18,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.88485 50.7164),B/BLR/0076,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
Land adj 107 Belle Vue Road,yes,,2017-12-21,,0.03,7,7,Erection of a 3 storey block of 7 flats with bin and cycle stores and formation of parking spaces - Approval of reserved matters in respect of application no. 7-2017-2605-T,local-authority-eng:BMH,not owned by a public authority,2017-12-08,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,reserved matters approval,POINT(-1.79773 50.721),B/BLR/0077,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
77 Lansdowne Road,yes,,2017-12-21,,0.13,14,14,"Alterations, extension and conversion of the premises into 14 flats with associated access, parking, bin and cycle storage",local-authority-eng:BMH,not owned by a public authority,2017-10-17,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.86985 50.73),B/BLR/0078,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
744-748 Christchurch Road,yes,,2017-12-21,,0.06,7,7,Alterations and conversion of first floor offices to 7 flats,local-authority-eng:BMH,not owned by a public authority,2017-11-23,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.83148 50.728),B/BLR/0079,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
"Kinson Manor Farm, Manor Farm Road",yes,,2017-12-21,,0.46,9,9,"Demolition of a garage, alterations and conversion of stable building to nine apartments, erection of a car barn for nine cars and formation of car parking",local-authority-eng:BMH,not owned by a public authority,2017-11-24,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.89801 50.7738),B/BLR/0080,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
St. Albans House Rest Home 59-61 St Albans Avenue,yes,,2017-12-21,,0.18,14,14,Erection of 2 x 3 storey blocks of 7 flats (14 in total) and formation of parking spaces and cycle store,local-authority-eng:BMH,not owned by a public authority,2017-11-27,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.85431 50.7392),B/BLR/0081,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
7 Warren Edge Close,yes,,2017-12-21,,0.08,7,7,Erection of a 2/3 storey building of 8 flats with bin and cycle store and formation of parking spaces - Revised scheme,local-authority-eng:BMH,not owned by a public authority,2016-08-03,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.7907 50.7196),B/BLR/0082,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
"Car Park, 22-22a, St Stephen's Road",,,2017-12-21,,0.11,12,6,,local-authority-eng:BMH,owned by a public authority,,,not permissioned,,POINT(-1.8838 50.7227),B/BLR/0001,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,2017-12-21
