site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
land adj to 12-14 Fort Road Margate,yes,,2017-12-18,,0.11,8,8,Not started on site. application for 8x 3 storey dwgs and 2x2storey dwgs following demolition,local-authority-eng:THA,not owned by a public authority,2015-12-17,,permissioned,outline planning permission,POINT(1.382886 51.39069),OTH150532,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZZMPQEBJ477,2017-12-05,brownfield-land/local-authority-eng/THA/OTH150532
Land Adjacent Haine Lodge Spratling Lane Ramsgate,yes,,2017-12-18,,0.4,7,7,"Not started on site. Outline application for the erection of seven dwellings, together with associated car parking and access",local-authority-eng:THA,not owned by a public authority,2015-08-04,,permissioned,outline planning permission,POINT(1.383893 51.347269),TH140118,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZZMQQEBJ972,2017-12-05,brownfield-land/local-authority-eng/THA/TH140118
Youngs Nursery Arundel Road Ramsgate,yes,,2017-12-18,,0.44,7,7,"Not started on site. Outline application for the erection of 9No detached two storey dwellings with parking and access off Arundel Road and Windsor Road including access, layout and scale",local-authority-eng:THA,not owned by a public authority,2014-06-11,,permissioned,outline planning permission,POINT(1.368644 51.336892),TH130426,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZZMRQEBJ508,2017-12-05,brownfield-land/local-authority-eng/THA/TH130426
140 King Street Ramsgate,yes,,2017-12-18,,0.01,6,6,Not started on site. Erection of three storey building to provide 4No. flats and 2No maisonettes,local-authority-eng:THA,not owned by a public authority,2015-04-17,,permissioned,full planning permission,POINT(1.422684 51.336983),TH140847,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZZMQQEBJ455,2017-12-05,brownfield-land/local-authority-eng/THA/TH140847
Land Adjacent 8 Beach Avenue Birchington,yes,,2017-12-18,,0.1,6,6,Not started on site. 6 x 2B Flats,local-authority-eng:THA,not owned by a public authority,2014-03-30,,permissioned,outline planning permission,POINT(1.301759 51.378893),TH140865,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZZMTQEBJ928,2017-12-05,brownfield-land/local-authority-eng/THA/TH140865
Land at 57 59 61 63 and 67 Eaton Road Margate,yes,,2017-12-18,,0.17,6,6,"Not started on site. Outline application for the erection of 6No. 3 storey dwellings, including layout and scale",local-authority-eng:THA,not owned by a public authority,2014-11-17,,permissioned,outline planning permission,POINT(1.379459 51.383791),TH130888,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZZMRQEBJ200,2017-12-05,brownfield-land/local-authority-eng/THA/TH130888
251 Canterbury Road Birchington (Court Mount),yes,,2017-12-18,,0.25,5,5,Not started on site. Change of use from office to 5No. flats,local-authority-eng:THA,not owned by a public authority,2014-04-11,,permissioned,full planning permission,POINT(1.303227 51.371206),TH140612,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZZMQQEBJ587,2017-12-05,brownfield-land/local-authority-eng/THA/TH140612
Land At Booth Place MARGATE Kent,yes,,2017-12-18,,0.03,5,5,Not started on site. Erection of 4no. 3-storey terraced dwellings together with a single 3-storey detached dwelling,local-authority-eng:THA,not owned by a public authority,2016-02-10,,permissioned,full planning permission,POINT(1.387987 51.389283),TH151156,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NXJICYQEGU300,2017-12-05,brownfield-land/local-authority-eng/THA/TH151156
Land On The East Side Of Leicester Avenue Margate,yes,,2017-12-18,,0.09,5,5,Not started on site. Erection of three storey building containing 5No self-contained flats with associated parking and landscaping,local-authority-eng:THA,not owned by a public authority,2016-08-10,,permissioned,full planning permission,POINT(1.413103 51.390056),FTH161109,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OBOX9JQELK000,2017-12-05,brownfield-land/local-authority-eng/THA/FTH161109
Land Rear Of 6 To 8 Parkwood Close Broadstairs,yes,,2017-12-18,,0.3,5,5,Not started on site. Application for approval of reserved matters of outline application OL/TH/13/1047 the erection of five detached dwellings with garages,local-authority-eng:THA,not owned by a public authority,2016-11-07,,permissioned,reserved matters approval,POINT(1.420251 51.366775),RTH160993,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OAIGAXQE02000,2017-12-05,brownfield-land/local-authority-eng/THA/RTH160993
Land Rear Of Orchard House 17 Church Street Broadstairs,yes,,2017-12-18,,0.3,5,5,"Not started on site. Erection of 5No. 2-bed bungalows, with access leading onto Northdown Road",local-authority-eng:THA,not owned by a public authority,2016-12-14,,permissioned,full planning permission,POINT(1.420278 51.366756),FTH160759,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O84U6FQEKHH00,2017-12-05,brownfield-land/local-authority-eng/THA/FTH160759
Margate Royal British Legion Club Legion House 18 St Johns Road Margate,yes,,2017-12-18,,0.03,5,5,Not started on site. Change of use of upper floors to 5No. 1-bed self-containted flats,local-authority-eng:THA,not owned by a public authority,2016-10-31,,permissioned,full planning permission,POINT(1.384214 51.385309),FTH161218,https://planning.thanet.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OD173VQE00D00,2017-12-05,brownfield-land/local-authority-eng/THA/FTH161218
