site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
Hawkwood Road Car Park,,,2017-12-21,,0.99,220,180,,local-authority-eng:BMH,owned by a public authority,,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,not permissioned,,POINT(-1.83795 50.725936),B/BLR/0083,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=411534.45733&y=91825.1901899999&scale=1000,2017-12-21
Central Car Park,yes,,2017-12-21,,1.24,220,180,,local-authority-eng:BMH,owned by a public authority,,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,not permissioned,,POINT(-1.87361 50.719921),B/BLR/0084,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=409018.57874&y=91151.4710199999&scale=1000,2017-12-21
"Asda, St. Pauls Road",,,2017-12-21,,3.47,110,90,,local-authority-eng:BMH,not owned by a public authority,,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,not permissioned,,POINT(-1.864524 50.72646),B/BLR/0085,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=409658.70256&y=91879.7918599999&scale=1000,2017-12-21
Glen Fern Road,,,2017-12-21,,1.14,55,45,,local-authority-eng:BMH,mixed ownership,,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,not permissioned,,POINT(-1.873097 50.721668),B/BLR/0086,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=409054.495449999&y=91345.8167499999&scale=1000,2017-12-21
Land at Cambridge Road,yes,,2017-12-21,,0.48,70,58,,local-authority-eng:BMH,owned by a public authority,,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,not permissioned,,POINT(-1.888677 50.722284),B/BLR/0087,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=407954.581739999&y=91412.54429&scale=1000,2017-12-21
Eden Glen,yes,,2017-12-21,,0.42,50,40,,local-authority-eng:BMH,mixed ownership,,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,not permissioned,,POINT(-1.879106 50.7183),B/BLR/0088,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=408630.917509999&y=90970.5722099999&scale=1000,2017-12-21
Ambulance Station 42 Porchester Road,yes,,2017-12-21,,0.23,11,9,,local-authority-eng:BMH,not owned by a public authority,,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,not permissioned,,POINT(-1.866564 50.73032),B/BLR/0089,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=409513.93327&y=92308.72319&scale=1000,2017-12-21
Land adj. 131 Jewell Road,yes,,2017-12-21,,0.02,7,5,,local-authority-eng:BMH,owned by a public authority,,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,not permissioned,,POINT(-1.825171 50.75196),B/BLR/0090,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=412429.64444&y=94721.1662099999&scale=1000,2017-12-21
Wilkinson Drive,yes,,2017-12-21,,0.02,7,5,,local-authority-eng:BMH,owned by a public authority,,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,not permissioned,,POINT(-1.824433 50.751933),B/BLR/0091,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=412481.722609999&y=94718.2891999999&scale=1000,2017-12-21
Durley Road,yes,,2017-12-21,,0.32,44,40,,local-authority-eng:BMH,owned by a public authority,,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,not permissioned,,POINT(-1.887083 50.717299),B/BLR/0092,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=408067.955659999&y=90858.3351399999&scale=1000,2017-12-21
Winter Gardens,yes,,2017-12-21,,1.96,352,352,Awaiting s106,local-authority-eng:BMH,mixed ownership,,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,pending decision,outline planning permission,POINT(-1.881079 50.717837),B/BLR/0093,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=408491.68936&y=90918.8428899999&scale=1000,2017-12-21
Land adj. Princess Road/Wessex Way,yes,,2017-12-21,,0.62,81,67,,local-authority-eng:BMH,owned by a public authority,,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,not permissioned,,POINT(-1.904784 50.724447),B/BLR/0094,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=406817.28084&y=91651.4952099999&scale=1000,2017-12-21
"HANNAH LEVY HOUSE CARE HOME, HANNAH LEVY HOUSE, 15 POOLE ROAD, BOURNEMOUTH, BH2 5QR",yes,,2017-12-21,,0.23,16,12,,local-authority-eng:BMH,not owned by a public authority,,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,not permissioned,,POINT(-1.893074 50.720472),B/BLR/0095,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=407644.48388&y=91210.6085299999&scale=1000,2017-12-21
Richmond Hill,yes,,2017-12-21,,0.29,77,63,,local-authority-eng:BMH,owned by a public authority,,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,not permissioned,,POINT(-1.878615 50.723157),B/BLR/0096,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=408664.7203&y=91510.7243599999&scale=1000,2017-12-21
40-42 Ashley Road,yes,,2019-11-29,,0.1,7,7,Erection of three dwellinghouses and a 2/3 storey block of six flats with bin and cycle stores and formation of parking spaces,local-authority-eng:BMH,not owned by a public authority,2018-02-23,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.838252 50.72909),B/BLR/0097,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=411512.40386&y=92175.89251&scale=1000,
1008 Wimborne Road,yes,,2019-11-29,,0.04,8,8,"Alterations, extensions and conversion of premises to 10 flats with bins and cycle stores and formation of car parking spaces",local-authority-eng:BMH,not owned by a public authority,2018-07-24,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.873457 50.75652),B/BLR/0098,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=409022.424189999&y=95221.3784&scale=1000,
40 Gervis Road,yes,,2019-11-29,,0.07,12,12,Demolition of existing building and erection of a 3/4 storey building comprising of 13 flats with bin and cycle stores and formation of parking spaces,local-authority-eng:BMH,not owned by a public authority,2017-12-19,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.868616 50.720067),B/BLR/0099,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=409371.098929999&y=91168.36443&scale=1000,
676-680 Wimborne Road,yes,,2019-11-29,,0.16,15,15,Outline submission for the erection of a two storey block of student accommodation (15 self-contained units) with bin and cycle store and provision of four car parking spaces,local-authority-eng:BMH,not owned by a public authority,2017-12-20,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,outline planning permission,POINT(-1.878169 50.748109),B/BLR/0100,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=408691.59678&y=94285.4468699999&scale=1000,
"Addiscombe, 8 Cranborne Road",yes,,2019-11-29,,0.14,17,17,"Outline submission for the demolition of the existing building and erection of a block of 23 flats with cycle, bin stores and basement parking spaces - Revised scheme",local-authority-eng:BMH,not owned by a public authority,2018-03-01,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,outline planning permission,POINT(-1.882805 50.718406),B/BLR/0101,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=408369.77571&y=90981.8750599999&scale=1000,
79 Lowther Road,yes,,2019-11-29,,0.06,5,5,"Alterations, 2 storey extension and conversion of dwellinghouse into 6 flats with roof extension and roof lights and bin and cycle stores.",local-authority-eng:BMH,not owned by a public authority,2018-04-03,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.863285 50.732511),B/BLR/0102,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=409744.897829999&y=92552.7727699999&scale=1000,
97 Ashley Road,yes,,2019-11-29,,0.13,19,19,"Demolition of part of existing building, extension and conversion of former Portman Hotel to 19 flats and a detached dwellinghouse with cycle, bin stores, formation of new vehicular access and parking spaces",local-authority-eng:BMH,not owned by a public authority,2018-05-08,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.840642 50.730253),B/BLR/0103,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=411343.458679999&y=92304.89706&scale=1000,
21-23 St Clement's Road,yes,,2019-11-29,,0.07,6,6,"Alterations, single storey extension, formation of balcony and conversion of premises to 8 flats, modification of vehicular access and formation of parking spaces",local-authority-eng:BMH,not owned by a public authority,2018-05-14,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.850771 50.728798),B/BLR/0104,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=410628.888389999&y=92141.5901799999&scale=1000,
"Grange Court, 12 Wharncliffe Road",yes,,2019-11-29,,0.19,5,5,"Alterations and extensions to premises to form an additional 5 units, including the Coach House, with bin and cycle stores and formation of parking spaces",local-authority-eng:BMH,not owned by a public authority,2018-06-11,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.845673 50.723891),B/BLR/0105,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=410989.807619999&y=91596.6434399999&scale=1000,
"Gainsborough Court, Cromwell Road",yes,,2019-11-29,,0.25,9,9,"Alterations, part 2 storey, part 1� storey extension and new dormers to Block B to form 6 additional flats and new dormers to Block A to form an additional 3 flats (9 new flats in total) with associated car parking, refuse and cycle stores.",local-authority-eng:BMH,not owned by a public authority,2018-06-13,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.820091 50.730345),B/BLR/0106,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=412793.892519999&y=92318.38863&scale=1000,
1628 Wimborne Road,yes,,2019-11-29,,0.12,9,9,Erection of 11 flats with associated parking - Approval of reserved matters in respect of application no. 7-2018-14007-L,local-authority-eng:BMH,not owned by a public authority,2018-09-10,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,reserved matters approval,POINT(-1.911108 50.768549),B/BLR/0107,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=406364.99501&y=96555.1564899999&scale=1000,
520-524 Wimborne Road,yes,,2019-11-29,,0.03,8,8,"Alterations, extension and conversion of premises to retail unit and 8 flats with bin and cycle stores",local-authority-eng:BMH,not owned by a public authority,2018-07-06,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.878709 50.744608),B/BLR/0108,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=408654.164449999&y=93896.12373&scale=1000,
40 Florence Road,yes,,2019-11-29,,0.07,9,9,Demolition of doctors surgery and erection of a 2/3 storey block of 9 flats with bin and cycle store and formation of new parking spaces - Approval of reserved matters in respect of application no. 7-2017-2018-E,local-authority-eng:BMH,not owned by a public authority,2018-10-17,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,reserved matters approval,POINT(-1.834694 50.725563),B/BLR/0109,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=411764.3816&y=91784.27723&scale=1000,
17 Holdenhurst Road,yes,,2019-11-29,,0.1,20,20,Prior approval procedure - Change of use of ground and first floor offices (Class B1(a)) to 20 flats (Class C3),local-authority-eng:BMH,not owned by a public authority,2018-07-24,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,other,POINT(-1.866054 50.723078),B/BLR/0110,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=409551.34616&y=91503.42303&scale=1000,
193 Richmond Park Road,yes,,2019-11-29,,0.05,6,6,Prior approval procedure - Change of use of office (Class B1(a)) to 6 flats (Class C3),local-authority-eng:BMH,not owned by a public authority,2018-08-14,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,other,POINT(-1.864457 50.736643),B/BLR/0111,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=409661.36488&y=93012.10511&scale=1000,
18 Knole Road,yes,,2019-11-29,,0.06,6,6,"Alterations, extensions and conversion of dwellinghouse into 7 flats, including new 2nd floor level with Juliet balconies, dormer windows and roof light and formation of parking spaces and bin and cycle stores",local-authority-eng:BMH,not owned by a public authority,2018-09-14,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.849077 50.72544),B/BLR/0112,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=410749.201669999&y=91768.4738199999&scale=1000,
"Wootton House, Wootton Mount",yes,,2019-11-29,,0.17,25,25,"Outline submission for erection of a 5 storey building comprising 31 student flats (arranged as a mixture of 1, 2 and 3 bed cluster units) with bin and cycle stores, modification to access and formation of parking spaces",local-authority-eng:BMH,not owned by a public authority,2018-10-15,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,outline planning permission,POINT(-1.870417 50.721335),B/BLR/0113,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=409243.723309999&y=91309.13624&scale=1000,
"1 Lansdowne Place, 17 Holdenhurst Road",yes,,2019-11-29,,0.02,5,5,Prior approval procedure - Change of use of part of 1st and 2nd floor offices (Class B1(a)) to 5 flats (Class C3),local-authority-eng:BMH,not owned by a public authority,2018-11-05,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,other,POINT(-1.8658 50.722923),B/BLR/0114,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=409569.34204&y=91486.2791299999&scale=1000,
318-324 Holdenhurst Road,yes,,2019-11-29,,0.13,22,22,"Outline submission for the demolition of the existing building and the erection of a 4 storey building containing 4 retail units (mixed A1 or A2 use) and 23 flats with associated access, parking, cycle and bin stores",local-authority-eng:BMH,not owned by a public authority,2018-11-12,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,outline planning permission,POINT(-1.853837 50.730915),B/BLR/0115,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=410412.00912&y=92376.5630899999&scale=1000,
37 Hamilton Road,yes,,2019-11-29,,0.06,5,5,Alterations and conversion of HMO to 6 flats,local-authority-eng:BMH,not owned by a public authority,2018-11-22,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,full planning permission,POINT(-1.848012 50.727077),B/BLR/0116,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=410824.001769999&y=91950.6589399999&scale=1000,
land rear of 8 Duck Lane,yes,,2019-11-29,,0.21,13,11,,local-authority-eng:BMH,owned by a public authority,,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,not permissioned,,POINT(-1.918066 50.762004),B/BLR/0117,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=405875.133919999&y=95826.7489199999&scale=1000,
