site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"The Forge, Ash Road, New Ash Green",,,2019-12-18,,0.29,29,29,Emerging Local Plan Ref ST2-39 - Careful design and layout to minimise impact on the amenity of neighbouring properties. The review of the existing use is to be considered as part of any planning application.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.298107 51.363269),BFR123,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01,brownfield-land/local-authority-eng/SEV/BFR123
"Calcutta Club and Polhill Business Centre, London Road, Badgers Mount",,,2019-12-18,,2,66,66,Emerging Local Plan Ref ST2-45 - Careful design and layout to conserve the character of the AONB. Buffer required to protect the ancient woodland and local wildlife site. The review of the existing use is to be considered as part of any planning application.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.155963 51.324681),BFR125,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01,brownfield-land/local-authority-eng/SEV/BFR125
"Highways Depot, Tonbridge Road, Chiddingstone Causeway",yes,,2019-12-18,,0.21,8,8,Emerging Local Plan ST2-46 - A noise assessment is to be submitted as part of any planning application. Retain existing trees and hedges along railway line. Careful design and layout to minimise impact on the amenity of neighbouring properties.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.172106 51.197679),BFR126,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01,brownfield-land/local-authority-eng/SEV/BFR126
"Wested Farm, Eynsford Road, Crockenhill",yes,,2019-12-18,,0.66,10,10,Emerging Local Plan ST2-49 - Redevelopment of the modern industrial buildings will provide an opportunity for enhancement. Mitigation measures are required to soften the impact on the setting of the nearby listed buildings.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.178936 51.379967),BFR128,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01,brownfield-land/local-authority-eng/SEV/BFR128
"Gorse Hill Nursery, Gorse Hill, Farningham",,,2019-12-18,,1.38,55,55,Emerging Local Plan Ref ST2-50 - Careful design and layout to conserve the character of the AONB. The review of the existing use is to be considered as part of any planning application.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.244684 51.366163),BFR129,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01,brownfield-land/local-authority-eng/SEV/BFR129
"Oak Tree Farm, London Road, Halstead",,,2019-12-18,,1.29,37,37,Emerging Local Plan Ref ST2-56 - A contamination assessment is to be submitted as part of any planning application. The review of the existing use is to be considered as part of any planning application. Access to be improved.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.150793 51.326057),BFR131,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01,brownfield-land/local-authority-eng/SEV/BFR131
"College Road Nurseries, College Road, Hextable",yes,,2019-12-18,,0.27,9,9,Some agricultural use remains on site. Emerging Local Plan Ref ST2-58 - Careful design and layout to minimise impact on the openness of the Green Belt in this important strategic gap.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.171715 51.408239),BFR133,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01,brownfield-land/local-authority-eng/SEV/BFR133
"Sevenoaks Hospital, Hospital Road, Sevenoaks",,,2019-12-18,yes,1.46,73,73,Emerging Local Plan Ref ST2-6 - Redevelopment of site subject to confirmation of health commissioning requirements in relation to the current uses. Replacement facilities to serve the local community to be provided as part of any redevelopment scheme. Careful design and layout to minimise impact on the amenity of neighbouring properties. Retain existing trees and hedges along road frontage.,local-authority-eng:SEV,owned by a public authority,,,not permissioned,,POINT(0.195624 51.287721),BFR134,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01,brownfield-land/local-authority-eng/SEV/BFR134
"Gills Farm, Gills Road, South Darenth",yes,,2019-12-18,,0.92,16,16,Some agricultural use remains on site. Emerging Local Plan Ref ST2-63 - Retain existing tourist accommodation and commercial workshops as part of any scheme. Priority habitats to be protected. Retain or divert public footpath.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.263894 51.405404),BFR135,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01,brownfield-land/local-authority-eng/SEV/BFR135
"JD Hotchkiss Ltd, London Road, West Kingsdown",,,2019-12-18,,0.55,31,31,Emerging Local Plan Ref ST2-69 - Careful design and layout to minimise impact on the amenity of neighbouring properties. The review of the existing use is to be considered as part of any planning application. A contamination assessment is to be submitted as part of any planning application.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.256575 51.347067),BFR139,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01,brownfield-land/local-authority-eng/SEV/BFR139
"56 Station Road, Edenbridge",yes,,2019-01-01,,0.22,9,9,SE/17/01199,local-authority-eng:SEV,not owned by a public authority,2017-08-30,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.06154 51.205224),BFR141,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-01-01,brownfield-land/local-authority-eng/SEV/BFR141
"Buckhurst 2 Car Park, Buckhurst Lane, Sevenoaks",yes,2020-01-16,2020-12-15,,2.48,10,10,SE/17/02149 - Under Construction,local-authority-eng:SEV,owned by a public authority,2017-09-26,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.197053 51.270503),BFR142,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-01-01,brownfield-land/local-authority-eng/SEV/BFR142
"Dunton Green Free Church, Station Road, Dunton Green",yes,2018-01-12,2020-12-15,,0.14,5,5,SE/17/02336 - Under Construction,local-authority-eng:SEV,not owned by a public authority,2017-10-06,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.16832 51.292445),BFR143,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-01-01,brownfield-land/local-authority-eng/SEV/BFR143
"Granville House, 7 Station Parade, London Road, Sevenoaks",yes,,2019-01-01,,0.4,6,6,SE/17/00484,local-authority-eng:SEV,not owned by a public authority,2017-10-18,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.183878 51.276949),BFR144,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-01-01,brownfield-land/local-authority-eng/SEV/BFR144
"The Moorings Hotel, 97 Hitchen Hatch Lane, Sevenoaks",yes,2019-11-13,2020-12-15,,0.2,9,9,SE/18/02322 - Completed,local-authority-eng:SEV,not owned by a public authority,2018-09-19,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.183693 51.278024),BFR145,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-01-01,brownfield-land/local-authority-eng/SEV/BFR145
"St Johns Ambulance Brigade, Chatham Hill Road, Sevenoaks",yes,2019-03-31,2019-01-01,,0.09,8,8,SE/17/00683 - Completed,local-authority-eng:SEV,not owned by a public authority,2017-04-27,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.193577 51.288992),BFR146,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-01-01,brownfield-land/local-authority-eng/SEV/BFR146
"Unit E, Rydale Court, Riverhead",yes,,2020-12-15,,0.2,6,6,SE/19/01215,local-authority-eng:SEV,not owned by a public authority,2017-10-20,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,Other,POINT(0.169261 51.288814),BFR147,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-01-01,brownfield-land/local-authority-eng/SEV/BFR147
"Warren Court Farm, Knockholt Road, Halstead",yes,2020-01-27,2020-12-15,,1.14,29,29,SE/17/02363 - Under Construction,local-authority-eng:SEV,not owned by a public authority,2018-03-29,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.129337 51.325862),BFR148,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-01-01,brownfield-land/local-authority-eng/SEV/BFR148
"18 St Botolphs Road, Sevenaoks, TN13 1AQ",yes,2019-04-30,2020-12-15,,0.11,5,5,SE/18/02753 - Under Construction,local-authority-eng:SEV,not owned by a public authority,2018-12-13,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.187133 51.276638),BFR149,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-02-01,brownfield-land/local-authority-eng/SEV/BFR149
"Syam Nevah, Fawkham Road, West Kingsdown, TN15 6JS",yes,,2019-02-01,,0.12,6,6,SE/18/02580,local-authority-eng:SEV,not owned by a public authority,2018-10-09,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.26759 51.343247),BFR150,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-02-01,brownfield-land/local-authority-eng/SEV/BFR150
"Hill Farm, Franks Lane, Horton Kirby",yes,,2019-02-01,,0.27,6,6,SE/17/03801,local-authority-eng:SEV,not owned by a public authority,2018-01-31,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.234175 51.389636),BFR151,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-02-01,brownfield-land/local-authority-eng/SEV/BFR151
"Land North Of 58A The Drive, Sevenoaks",yes,2019-07-03,2020-12-15,,0.06,5,5,SE/18/00109 - Completed,local-authority-eng:SEV,not owned by a public authority,2018-04-20,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.187568 51.276556),BFR152,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-02-01,brownfield-land/local-authority-eng/SEV/BFR152
"Orchard Bungalow, Four Elms Road, Edenbridge, TN8 6AB",yes,2019-01-10,2020-12-15,,0.23,6,6,SE/17/01034 - Under Construction,local-authority-eng:SEV,not owned by a public authority,2018-06-28,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.064363 51.204226),BFR153,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-02-01,brownfield-land/local-authority-eng/SEV/BFR153
"Berkeley House, 7 Oakhill Road, Sevenoaks, TN13 1NQ",yes,,2019-02-01,,0.11,12,12,SE/18/03486 & 19/00067,local-authority-eng:SEV,not owned by a public authority,2018-12-19,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,Other,POINT(0.181418 51.273726),BFR156,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-02-01,brownfield-land/local-authority-eng/SEV/BFR156
"15 St Botolphs Road, Sevenoaks",yes,,2019-12-18,,0.32,12,12,Emerging Local Plan Ref ST2-3 - Careful design and layout to minimise impact on the amenity of neighbouring properties and the locally listed building. Retain existing trees and hedges.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.184966 51.277357),BFR157,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-07-01,brownfield-land/local-authority-eng/SEV/BFR157
"109 - 111 St Johns Hill, Sevenoaks, TN13 3PE",,2020-02-18,2020-12-15,,0.04,5,5,SE/18/00650/FUL - Completed,local-authority-eng:SEV,not owned by a public authority,2018-05-11,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.194815 51.287158),BFR159,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-12-18,brownfield-land/local-authority-eng/SEV/BFR159
"J H Lorimer, 78 - 78a High Street, Sevenoaks, TN13 1JR",,,2019-12-18,,0.03,5,5,SE/18/01020/FUL,local-authority-eng:SEV,not owned by a public authority,2019-02-26,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.19334 51.270023),BFR160,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-12-18,brownfield-land/local-authority-eng/SEV/BFR160
"Land West Of, 96 - 98 High Street, Edenbridge, TN8 5AR",,,2019-12-18,,0.15,6,6,SE/10/00847/EXTLMT SE/07/00355/FUL,local-authority-eng:SEV,not owned by a public authority,2010-05-19,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.065055 51.195029),BFR161,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-12-18,brownfield-land/local-authority-eng/SEV/BFR161
"Southon House, Station Approach, Edenbridge, TN8 5LP",yes,,2019-12-18,,0.05,7,7,SE/17/00646/PAC,local-authority-eng:SEV,not owned by a public authority,2017-04-25,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,Other,POINT(0.064801 51.19971),BFR162,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-12-18,brownfield-land/local-authority-eng/SEV/BFR162
"Susans, 135-137 St Johns Road, Sevenoaks, TN13 3PE",,2019-06-04,2020-12-15,,0.02,5,5,SE/18/00165/FUL - Completed,local-authority-eng:SEV,not owned by a public authority,2018-03-13,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.194051 51.287847),BFR163,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-12-18,brownfield-land/local-authority-eng/SEV/BFR163
"The Co-operative Food , 1st Floor, Building 25 Horton Road, Horton Kirby, DA4 9BD",,,2019-12-18,,0.22,8,8,SE/16/01973/FUL,local-authority-eng:SEV,not owned by a public authority,2017-10-09,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.245972 51.403399),BFR164,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-12-18,brownfield-land/local-authority-eng/SEV/BFR164
"Westerham Heights Farm, Westerham Hill, Westerham, TN16 2ED",,,2019-12-18,,1.1,5,5,SE/18/01434/FUL,local-authority-eng:SEV,not owned by a public authority,2018-12-05,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.055774 51.28902),BFR165,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-12-18,brownfield-land/local-authority-eng/SEV/BFR165
"Halls Green Centre, Hale Oak Road, Sevenoaks Weald, TN14 6NQ",,,2019-12-18,,1.34,6,6,SE/18/03418/FUL,local-authority-eng:SEV,not owned by a public authority,2019-02-28,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.184289 51.222978),BFR166,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-12-18,brownfield-land/local-authority-eng/SEV/BFR166
"9 Pembroke Road, Sevenoaks, TN13 1XR",,,2019-12-18,,0.08,9,9,SE/18/03801/FUL,local-authority-eng:SEV,not owned by a public authority,2019-07-05,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.191635 51.272729),BFR167,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-12-18,brownfield-land/local-authority-eng/SEV/BFR167
"Leigh Service Station, Lower Green, Leigh, TN11 8RU",,2020-03-09,2020-12-15,,0.18,7,7,SE/19/01731/FUL - Under Construction,local-authority-eng:SEV,not owned by a public authority,2019-10-17,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.211558 51.195309),BFR168,https://maps.sevenoaks.gov.uk/brownfield_register/,2019-12-18,brownfield-land/local-authority-eng/SEV/BFR168
