site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"Busseys Garage Site, Thorpe Road and Lower Clarence Road, Norwich",,,2019-12-18,,0.45,25,25,,local-authority-eng:NOW,not owned by a public authority,,https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations/14,not permissioned,,POINT(1.312453 52.625411),N/THH/030,,2017-12-31
Ailwyn Hall Lower Clarence Road Norwich NR1 1HD,,,2019-12-13,,1.085,21,21,Consent granted in 2008 for 21 flats - 06/00963/F extended in 2010 10/01560/ET,local-authority-eng:NOW,not owned by a public authority,2008-05-06,https://www.norwich.gov.uk/info/20199/adopted_local_plan/1544/city_centre_site_specific_allocations/13,permissioned,full planning permission,POINT(1.308572 52.626662),N/THH/031,,2018-12-10
"The Blackdale Building, Bluebell Road, Norwich",yes,,2019-12-18,,0.89,134,134,For planning history search for '15/00121/F' at the first link provided Proposed allocated site in GNLP for 160 units,local-authority-eng:NOW,owned by a public authority,2015-05-22,https://planning.norwich.gov.uk/online-applications/https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/40,permissioned,full planning permission,POINT(1.245584 52.624512),N/UNI/001,,2017-12-31
"Vikings Venture Scout Hut Adjacent To 420 Dereham Road, Norwich NR5 8QQ",,,2017-12-31,,0.12,8,8,For planning history search for '14/00618/F' at the link provided,local-authority-eng:NOW,not owned by a public authority,,https://planning.norwich.gov.uk/online-applications/,not permissioned,,POINT(1.25085 52.637525),N/WEN/002,,2017-12-31
"Land adjacent to and including 349a-349b Dereham Road, Norwich NR2 3UT",,,2019-12-18,,0.61,24,24,Subject to enforcement action 17/00175/ENF. Owner has requested the site is removed from allocation as they do not want to develop it,local-authority-eng:NOW,not owned by a public authority,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/34,not permissioned,,POINT(1.266441 52.636862),N/WEN/004,,2017-12-31
"120-130 Northumberland Street, Norwich NR2 4EH",yes,,2017-12-31,,0.46,30,30,For planning history search for '16/00835/F' at the first link provided. 36 homes now proposed,local-authority-eng:NOW,not owned by a public authority,2017-05-09,https://planning.norwich.gov.uk/online-applications/https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/32,permissioned,full planning permission,POINT(1.272249 52.637628),N/WEN/005,,2017-12-31
"Heigham Water Treatment Works, Waterworks Road, Norwich NR2 4DA",,,2017-12-31,,5,150,150,Proposed allocated site in GNLP for 150 units.,local-authority-eng:NOW,owned by a public authority,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/31,not permissioned,,POINT(1.271339 52.640288),N/WEN/006,,2017-12-31
"Site north of Raynham Street, Norwich",,,2019-12-18,,1.01,40,40,,local-authority-eng:NOW,not owned by a public authority,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/26,not permissioned,,POINT(1.280251 52.640446),N/WEN/007,,2017-12-31
"231-243 Heigham Street, Norwich",,,2017-12-31,,0.36,25,25,,local-authority-eng:NOW,not owned by a public authority,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/28,not permissioned,,POINT(1.277391 52.640166),N/WEN/008,,2017-12-31
Ferry Lane Garages The Close,yes,,2019-12-12,,0.12,7,7,,local-authority-eng:NOW,not owned by a public authority,2018-10-17,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.305498 52.630588),N/THH/032,,2019-12-12
Constitution Motors Ltd 140 - 142 Constitution Hill,yes,,2019-12-12,,0.24,12,12,,local-authority-eng:NOW,not owned by a public authority,2019-02-14,https://planning.norwich.gov.uk/online-applications/,permissioned,outline planning permission,POINT(1.300673 52.649349),N/SEW/003,,2019-12-12
41 - 43 St Augustines Street,yes,,2019-12-12,,0.04,9,9,,local-authority-eng:NOW,not owned by a public authority,2018-07-20,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.292283 52.638053),N/MAN/043,,2019-12-12
"Kiln House , 27 - 43 Pottergate ",yes,,2019-12-12,,0.26,28,28,,local-authority-eng:NOW,not owned by a public authority,2018-10-19,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.290448 52.630351),N/MAN/044,,2019-12-12
The Dell Ballroom Waggon And Horses Lane,yes,,2019-12-12,,0.07,7,7,,local-authority-eng:NOW,not owned by a public authority,2018-05-15,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.297551 52.631449),N/THH/033,,2019-12-12
Boars Head Yard and 1- 17 Westlegate and 1- 9 St Stephens Street,yes,,2019-12-12,,0.09,69,69,,local-authority-eng:NOW,not owned by a public authority,,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.293491 52.625608),N/MAN/045,,2019-12-12
3A Unthank Road,yes,,2019-12-12,,0.27,6,6,,local-authority-eng:NOW,not owned by a public authority,,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.282896 52.628393),N/NEL/004,,2019-12-12
"Mountfield, Millcroft",yes,,2019-12-12,,0.45,5,5,46 Bedrooms (5 dwellings equiv.),local-authority-eng:NOW,not owned by a public authority,2018-10-03,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.295297 52.646675),N/SEW/004,,2019-12-12
2 Church Lane and 18 Eaton Street,yes,,2019-12-12,,0.92,8,8,,local-authority-eng:NOW,not owned by a public authority,2017-04-20,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.252135 52.608423),N/EAT/003,,2019-12-12
73-77 Dereham Road,yes,,2019-12-12,,0.03,8,8,,local-authority-eng:NOW,not owned by a public authority,2017-07-24,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.280927 52.633287),N/MAN/046,,2019-12-12
Site rear of 67-69 Magdalen Street,yes,,2019-12-12,,0.03,9,9,19/01352/F - Construction of 9no. Flats is pending consideration.,local-authority-eng:NOW,not owned by a public authority,2018-01-09,https://planning.norwich.gov.uk/online-applications/,permissioned,outline planning permission,POINT(1.29705 52.635986),N/MAN/047,,2019-12-12
1-4 Music House Lane,yes,,2019-12-12,,0.15,9,9,,local-authority-eng:NOW,not owned by a public authority,2017-08-30,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.301083 52.624569),N/MAN/048,,2019-12-12
24 and 26 Pottergate,yes,,2019-12-12,,0.02,5,5,,local-authority-eng:NOW,not owned by a public authority,2017-08-25,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.291014 52.630021),N/MAN/049,,2019-12-12
9-10 Redwell Street,yes,,2019-12-12,,0.01,6,6,,local-authority-eng:NOW,not owned by a public authority,2018-03-19,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.296604 52.630648),N/THH/034,,2019-12-12
60 St Faiths Lane,yes,,2019-12-12,,0.01,41,41,,local-authority-eng:NOW,not owned by a public authority,2018-01-17,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.302244 52.62978),N/THH/035,,2019-12-12
"Starling Road, Industrial Site",yes,,2019-12-12,,0.13,9,9,"Outline application including matters of access, layout and scale for the demolition of derelict workshops and construction of 19 flats with associated works pending consideration (18/00952/O)",local-authority-eng:NOW,not owned by a public authority,2019-06-05,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.293656 52.639211),N/SEW/005,,2019-12-12
"Westwick Street, BT exchange Site",yes,,2019-12-13,,0.25,42,42,,local-authority-eng:NOW,not owned by a public authority,2017-04-26,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.288406 52.632683),N/MAN/050,,2019-12-13
"Duke Street, St Crispins House",,,2019-12-13,,0.74,246,246,614 student beds is equivilent to 246 units,local-authority-eng:NOW,not owned by a public authority,2018-03-20,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.293064 52.634676),N/MAN/051,,2019-12-13
112 St Mildreds Road,yes,,2019-12-13,,0.11,14,14,34 student beds is equivilent to 14 units,local-authority-eng:NOW,not owned by a public authority,2018-01-17,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.230608 52.635264),N/UNI/002,,2019-12-13
"Hellesdon Road, Marlpit PH",yes,,2019-12-13,,0.46,5,5,,local-authority-eng:NOW,not owned by a public authority,,https://planning.norwich.gov.uk/online-applications/,permissioned,full planning permission,POINT(1.246396 52.642261),N/WEN/009,,2019-12-13
