site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
West Thurmaston,,,2017-11-24,,19.7,120,120,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.10494 52.675449),PSH207,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-24
Mill Lane Car Park Mill Lane Thurmaston Leicestershire,,,2017-11-24,,0.22,6,6,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.100307 52.679963),PSH357,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-24
The Old Coal Yard Garden Street Thurmaston Leicestershire LE4 8DS,yes,,2017-11-24,,0.2,8,8,,local-authority-eng:CHA,not owned by a public authority,2016-05-31,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,full planning permission,POINT(-1.096756 52.680017),PSH358,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-24
34 Brook Street Thurmaston Leicestershire LE4 8DA,yes,,2017-11-24,,0.09,5,5,,local-authority-eng:CHA,not owned by a public authority,2016-06-08,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,full planning permission,POINT(-1.09888 52.676715),PSH359,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-24
100 Colby Drive Thurmaston Leicestershire LE4 8LA,,,2017-11-24,,0.08,8,8,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.084116 52.674687),PSH360,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-24
Land at 598 and 600 Melton Road Thurmaston,,,2017-11-24,,0.22,6,6,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.103597 52.673838),PSH77,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-24
Church Hill Road Thurmaston,,,2017-11-24,,7.88,148,148,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.087007 52.677937),SH155,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-24
Humberstone Lane Thurmaston,,,2017-11-24,,4.11,92,92,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.091802 52.669946),SH156,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-24
Rear of 36 to 46 Colby Road Thurmaston,,,2017-11-24,,0.43,11,11,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.086208 52.670829),SH162,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-24
Warehouse and Premises Units 3 157 Humberstone Lane Thurmaston,,,2017-11-24,,0.73,18,18,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.090386 52.670492),SH166,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-24
Warehouse and Premises Unit B Britannia Way Thurmaston,,,2017-11-24,,2.27,44,44,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.095378 52.687297),SH167,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-24
Wheatleys Road Thurmaston,,,2017-11-24,,1.8,45,45,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.100686 52.675884),SH168,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-24
43 Maplewell Road Woodhouse Eaves LE12 8RG,yes,,2017-11-24,,0.08,5,5,,local-authority-eng:CHA,not owned by a public authority,,,permissioned,,POINT(-1.216942 52.721973),PSH372,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-24
The Warren East Goscote LE7 3XD,,,2017-11-24,,3.95,74,74,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.06254 52.712664),PSE343,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-24
