site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"Whickham Front St Sch old buildings, School St, Whickham",,,2017-12-21,,0.32,18,6,,local-authority-eng:GAT,owned by a public authority,,,not permissioned,,POINT(-1.676847 54.94967),HLS4,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Whickham Front St Sch new bldgs, School St, Whickham",,,2017-12-21,,0.41,21,8,,local-authority-eng:GAT,owned by a public authority,,,not permissioned,,POINT(-1.679529 54.953546),HLS5,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"MetroGreen - Derwent East Bank, Long Rigg, Swalwell",,,2017-12-21,,7.21,217,144,,local-authority-eng:GAT,mixed ownership,,,not permissioned,,POINT(-1.682927 54.953991),HLS19,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Kipling Avenue garages, Whickham",yes,,2017-12-21,,0.28,14,6,,local-authority-eng:GAT,owned by a public authority,,,not permissioned,,POINT(-1.681223 54.945714),HLS26,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Crowley Rd / Richmond Ave, Swalwell",yes,,2017-12-21,,0.14,10,9,DC/16/00945/OUT. replacement of warehouse with 9 dwellings,local-authority-eng:GAT,not owned by a public authority,2016-10-26,,permissioned,outline planning permission,POINT(-1.68024 54.946259),HLS27,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Bar 3T, Swalwell",yes,,2017-12-21,,0.04,7,6,DC/16/01169/FUL. change of use to create 6 upper floor flats,local-authority-eng:GAT,not owned by a public authority,2017-06-21,,permissioned,full planning permission,POINT(-1.6849 54.95146),HLS28,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Swalwell Social Club, Brewery Bank, Swalwell",yes,,2019-12-31,,0.14,15,14,DC/18/00124/FUL. 12 flats and 2 houses,local-authority-eng:GAT,not owned by a public authority,2018-05-10,,permissioned,full planning permission,POINT(-1.565784 54.951536),HLS29,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2018-12-21
Sunniside NE Village Growth Area,,,2019-12-31,,2.12,53,43,,local-authority-eng:GAT,not owned by a public authority,,,not permissioned,,POINT(-1.667279 54.928061),HLT1,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
Sunniside SE Village Growth Area,yes,,2019-12-31,,4.27,99,89,DC/18/00704/FUL. 89 dwellings permitted on most of the site,local-authority-eng:GAT,not owned by a public authority,2018-11-01,,permissioned,full planning permission,POINT(-1.678793 54.918167),HLT2,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Garages, Gladeley Way, Sunniside",yes,,2017-12-21,,0.15,6,3,,local-authority-eng:GAT,owned by a public authority,,,not permissioned,,POINT(-1.684451 54.915488),HLT6,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"The Grange, Marley Hill, Sunniside",yes,,2019-12-31,,0.43,6,3,DC/19/00477/FUL. 6 houses,local-authority-eng:GAT,not owned by a public authority,2019-07-24,,permissioned,full planning permission,POINT(-1.680899 54.924251),HLT11,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"57-59 Front St, Winlaton",yes,,2017-12-21,,0.02,7,6,DC/14/00534/FUL. block of 6 flats,local-authority-eng:GAT,not owned by a public authority,2015-04-09,,permissioned,full planning permission,POINT(-1.739329 54.942626),HLV3,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Former Hookergate School, High Spen",yes,,2019-12-31,,2.36,69,46,,local-authority-eng:GAT,owned by a public authority,,,not permissioned,,POINT(-1.725614 54.954232),HLV4,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Hallgarth depot, Gath Farm Rd, Winlaton",yes,,2019-12-31,,0.83,20,12,DC/14/01082/FUL (partly built). 27 homes on the part of the site which is permissioned and has mostly beeen developed - estimated remaining capacity 15,local-authority-eng:GAT,mixed ownership,,,permissioned,full planning permission,POINT(-1.726906 54.956245),HLV8,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2019-12-31
"Ethel Terrace garages, High Spen",yes,,2019-12-31,,0.14,5,4,DC/18/00711/FUL. 5 houses,local-authority-eng:GAT,owned by a public authority,2018-09-12,,permissioned,full planning permission,POINT(-1.786045 54.934071),HLV12,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2019-12-31
"Methodist chapel, East Street, High Spen",yes,,2018-12-21,,0.1,9,8,DC/17/01285/OUT. 4 houses and 4 flats,local-authority-eng:GAT,not owned by a public authority,2018-04-18,,permissioned,outline planning permission,POINT(-1.714141 54.964817),HLV21,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2018-12-21
"Grove House, Glossop St, High Spen",yes,,2019-12-31,,0.12,7,4,DC/18/01061/OUT. 6 houses,local-authority-eng:GAT,not owned by a public authority,2018-12-17,,permissioned,outline planning permission,POINT(-1.78315 54.931902),HLV22,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2019-12-31
"Valley View Care Home, Burn Rd, Winlaton",yes,,2019-12-31,,0.23,22,14,DC/18/01101/COU. 18 assisted living units,local-authority-eng:GAT,not owned by a public authority,2019-02-21,,permissioned,full planning permission,POINT(-1.729014 54.956187),HLV23,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2019-12-31
