site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"13-15 High Street, Poole, BH15 1AB",,,2017-01-12,,0.173774073,20,20,,local-authority-eng:BPC,not owned by a public authority,,,Not permissioned,,POINT(-1.987866 50.712824),P/BLR/0092,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-01-12
"Land adjacent Sweet Home Inn, Parkstone",,,2017-01-12,,0.247070852,20,20,,local-authority-eng:BPC,not owned by a public authority,,,Not permissioned,,POINT(-1.963085 50.729578),P/BLR/0090,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-01-12
"The Sloop, 5 Commercial Road, Poole, BH14 0HU",,,2017-01-12,,0.183928543,10,10,,local-authority-eng:BPC,not owned by a public authority,,,Not permissioned,,POINT(-1.960935 50.723651),P/BLR/0091,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-01-12
"Station Approach, Broadstone",,,2017-01-12,,0.255443399,20,20,,local-authority-eng:BPC,owned by a public authority,,,Not permissioned,,POINT(-1.995754 50.762608),P/BLR/0096,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-01-12
"Land to rear of 26-32 Wharfdale Road, Poole, BH12 2ED",yes,,2018-01-12,,0.137218853,6,6,,local-authority-eng:BPC,not owned by a public authority,2018-01-26,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249256,permissioned,full planning permission,POINT(-1.929218 50.734016),P/BLR/0103,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-01-12
"Barclays House, 1 Wimborne Road, Poole, BH15 2BB",,,2017-01-12,,1.14554372,300,300,,local-authority-eng:BPC,not owned by a public authority,,,Not permissioned,,POINT(-1.980646 50.720147),P/BLR/0104,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-01-12
"Land adjacent to Dolphin Pool and car park, Poole, BH15 1RZ",,,2017-01-12,,0.221946228,40,40,,local-authority-eng:BPC,not owned by a public authority,,,Not permissioned,,POINT(-1.975495 50.716664),P/BLR/0105,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-01-12
"Canford Business Park, Magna Road, Poole, BH21 3AP",,,2017-01-12,,1.878507868,20,20,,local-authority-eng:BPC,not owned by a public authority,,,Not permissioned,,POINT(-1.942446 50.777532),P/BLR/0107,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-01-12
"Downlands Place, Adastral Road, Poole, BH17 8SL",,,2017-01-12,,1.742943111,28,28,,local-authority-eng:BPC,mixed ownership,,,Not permissioned,,POINT(-1.965865 50.742525),P/BLR/0106,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-01-12
"Horizon Motor Co. Ltd., 397-399 Ringwood Road, Poole, BH12 4LT",,,2017-01-12,,0.33594209,20,20,,local-authority-eng:BPC,not owned by a public authority,,,Not permissioned,,POINT(-1.942547 50.745501),P/BLR/0108,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-01-12
"Mansfield Road Water Tower, Mansfield Road, Poole , BH14 0DJ",yes,,2018-01-12,,0.177807687,17,17,,local-authority-eng:BPC,not owned by a public authority,2018-04-26,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_POOLE_DCAPR_251755,permissioned,full planning permission,POINT(-1.942531 50.728192),P/BLR/0109,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-01-12
"105 North Road, Poole, BH14 0LU",,,2017-01-12,,0.133847667,7,7,Application ref: APP/11/00079/F refused planning permission. Site assessed as having the potential capacity to deliver 7 flats.,local-authority-eng:BPC,not owned by a public authority,,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_214952,Not permissioned,,POINT(-1.956556 50.726664),P/BLR/0110,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-01-12
"319 Sandbanks Road, Poole, BH14 8LH",,,2017-01-12,,0.088189266,6,6,Application ref: APP/15/01146/F withdrawn. Site assessed as having the potential capacity to deliver 6 flats.,local-authority-eng:BPC,not owned by a public authority,,https://boppa.poole.gov.uk/onlineapplications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_230298,Not permissioned,,POINT(-1.945277 50.708448),P/BLR/0111,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-01-12
"3 Mount Road, Poole, Dorset, BH14 0QW",,,2017-01-12,,0.088417266,5,5,Application ref: 06/18719/003/F refused planning permission. Site assessed as having the potential capacity to deliver 5 flats.,local-authority-eng:BPC,not owned by a public authority,,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_POOLE_DCAPR_198704,Not permissioned,,POINT(-1.949956 50.729755),P/BLR/0112,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-01-12
"328 Poole Road, Branksome, Poole, Dorset, BH12 1AR",,,2017-01-12,,0.215899325,12,12,Application ref: 08/39763/001/F dismissed at appeal. Site assessed as having the potential capacity to deliver 12 additional dwellings.,local-authority-eng:BPC,not owned by a public authority,,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_195725,Not permissioned,,POINT(-1.911531 50.725346),P/BLR/0114,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-01-12
"2 Wimborne Road, Poole, BH15 2BU",,,2017-01-12,,0.040807902,10,10,Application ref: APP/10/00304/F dismissed at appeal. Site assessed as having the potential capacity to deliver 10 additional dwellings.,local-authority-eng:BPC,not owned by a public authority,,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_212512,Not permissioned,,POINT(-1.979486 50.719814),P/BLR/0115,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-01-12
"1-3 Doyne Road, Poole, BH14 9AF",,,2017-01-12,,0.083250662,9,9,Application ref: 07/01088/F/001 dismissed at appeal. Site assessed as having the potential capacity to deliver 9 additional flats.,local-authority-eng:BPC,not owned by a public authority,,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_201701,Not permissioned,,POINT(-1.923402 50.725945),P/BLR/0116,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-01-12
"325 Sandbanks Road, Poole, BH14 8HZ",,,2017-01-12,,0.124121883,6,6,Application ref: 07/16751/010/F dismissed at appeal. Site assessed as having the potential capacity to deliver 6 additional flats.,local-authority-eng:BPC,not owned by a public authority,,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_POOLE_DCAPR_201026,Not permissioned,,POINT(-1.944447 50.70766),P/BLR/0117,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-01-12
"5 Durrant Road, Poole, Dorset, BH14 8TP",,,2017-01-12,,0.09103232,5,5,Application ref: 07/02568/004/F dismissed at appeal. Site assessed as having the potential capacity to deliver 5 additional flats.,local-authority-eng:BPC,not owned by a public authority,,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_POOLE_DCAPR_200292,Not permissioned,,POINT(-1.943125 50.71958),P/BLR/0118,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-01-12
"153 Ringwood Road & 107a Sea View Road, Poole, BH14 0RH",,,2017-01-12,,0.071835594,5,5,Application ref: 07/16014/007/F dismissed at appeal. Site assessed as having the potential capacity to deliver 5 additional dwellings.,local-authority-eng:BPC,not owned by a public authority,,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_201657,Not permissioned,,POINT(-1.951683 50.734731),P/BLR/0119,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-01-12
"Land rear of 16-30 Croft Road, Poole, Dorset, BH12 3LD",,,2017-01-12,,0.179342535,5,5,Application ref: 07/38139/000/F dismissed at appeal. Site assessed as having the potential capacity to deliver 5 additional dwellings.,local-authority-eng:BPC,mixed ownership,,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_200320,Not permissioned,,POINT(-1.94954 50.73186),P/BLR/0120,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-01-12
"Bournemouth & Poole College site, Constitution Hill Road, Poole, BH14 0QA",,,2018-01-12,,2.088746912,55,55,Existing site allocation in the Site Specific Allocations and Development Management Policies Development Plan Document adopted in 2012.,local-authority-eng:BPC,owned by a public authority,,,Not permissioned,,POINT(-1.961904 50.729079),P/BLR/0060,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-01-12
"27-31 West Quay Road, Poole, BH15 1HX",yes,,2017-02-12,,0.179835392,56,56,,local-authority-eng:BPC,not owned by a public authority,2017-01-09,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_228743,permissioned,outline planning permission,POINT(-1.989978 50.7166),P/BLR/0121,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-01-12
"15 Moor Road, Broadstone, BH18 8AZ",yes,,2018-01-12,,0.013278297,5,5,,local-authority-eng:BPC,not owned by a public authority,2017-05-26,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249096,permissioned,full planning permission,POINT(-1.993787 50.763862),P/BLR/0128,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-01-12
"Former HMRC Offices, St Johns House, Serpentine Road, Poole, BH15 2DX",yes,,2018-01-12,,0.257887402,203,203,,local-authority-eng:BPC,not owned by a public authority,2017-08-17,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_245322,permissioned,full planning permission,POINT(-1.981771 50.720198),P/BLR/0123,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-01-12
"9 & 82/82A Brudenell Road & Haven Road, Poole, BH13 7LZ",yes,,2018-01-12,,0.3537856,17,17,Supersedes P/BLR/0023,local-authority-eng:BPC,not owned by a public authority,2018-05-01,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_248478,permissioned,full planning permission,POINT(-1.931177 50.69985),P/BLR/0126,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-01-12
"113-115 Foxholes Road, Poole, BH15 3NE",yes,,2018-01-12,,0.202792913,4,4,,local-authority-eng:BPC,not owned by a public authority,2017-03-04,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249280,permissioned,full planning permission,POINT(-1.959838 50.737611),P/BLR/0129,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-01-12
"19 Wilderton Road, Poole, BH13 6ED",yes,,2018-01-12,,0.281571626,1,1,,local-authority-eng:BPC,not owned by a public authority,2017-05-19,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249500,permissioned,full planning permission,POINT(-1.917691 50.720968),P/BLR/0130,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-01-12
"300 Ringwood Road, Poole, BH14 0RY",yes,,2018-01-12,,0.035627572,4,4,,local-authority-eng:BPC,not owned by a public authority,2017-05-18,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249533,permissioned,full planning permission,POINT(-1.953131 50.734461),P/BLR/0131,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-01-12
"Rear of 97A-99 & 18A High Street & Lagland Street, Poole, BH15 1AN",yes,,2018-01-12,,0.077804775,6,6,,local-authority-eng:BPC,not owned by a public authority,2017-06-29,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_249896,permissioned,full planning permission,POINT(-1.984366 50.71494),P/BLR/0133,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-01-12
"Rear of 382 Ashley Road, Poole, BH14 9DQ",yes,,2018-01-12,,0.085292152,8,8,,local-authority-eng:BPC,not owned by a public authority,2017-08-22,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_250327,permissioned,outline planning permission,POINT(-1.938457 50.729406),P/BLR/0134,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-01-12
"11 Martello Road South, Poole, BH13 7HF",yes,,2018-01-12,,0.249126682,13,13,,local-authority-eng:BPC,not owned by a public authority,2018-05-02,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_250395,permissioned,full planning permission,POINT(-1.918165 50.706823),P/BLR/0135,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-01-12
"The Royal British Legion Club Site, 245 Blandford Road, Hamworthy, Poole, BH15 4AZ",yes,,2019-01-12,,0.110562975,9,9,Supersedes planning permission ref: APP/17/00951/P,local-authority-eng:BPC,not owned by a public authority,2018-06-22,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_253260,permissioned,full planning permission,POINT(-2.008148 50.716021),P/BLR/0136,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-01-12
"107-117 Bournemouth Road, Poole, BH14 9HR",yes,,2017-01-12,,0.138954391,9,9,,local-authority-eng:BPC,not owned by a public authority,2016-01-15,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_245116,permissioned,full planning permission,POINT(-1.937805 50.725048),P/BLR/0028,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-01-12
"9-11 Parkstone Road, Poole, BH15 2NN",yes,,2018-01-12,,0.131805335,12,12,,local-authority-eng:BPC,not owned by a public authority,2017-09-19,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_250821,permissioned,full planning permission,POINT(-1.975891 50.720204),P/BLR/0137,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-01-12
"Staddon Lodge Nursing Home, 25 Nelson Road, Poole, BH12 1ER",yes,,2019-01-12,,0.07363528,6,6,Supersedes planning permission ref: APP/17/01096/F,local-authority-eng:BPC,not owned by a public authority,2018-09-17,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_254101,permissioned,full planning permission,POINT(-1.905817 50.726416),P/BLR/0138,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-01-12
"Pergins, 21 Christopher Crescent, Poole, BH15 3HW",yes,,2018-01-12,,0.35056741,4,4,,local-authority-eng:BPC,not owned by a public authority,2018-08-01,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_251024,permissioned,full planning permission,POINT(-1.986318 50.733594),P/BLR/0139,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-01-12
"21 West Quay Road, Poole, BH15 1JF",yes,,2019-01-12,,0.023689035,10,10,Supersedes planning permission ref: APP/17/01468/F,local-authority-eng:BPC,not owned by a public authority,2018-11-21,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_253311,permissioned,full planning permission,POINT(-1.990209 50.714948),P/BLR/0140,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-01-12
"118 High Street, Poole, BH15 1DF",yes,,2018-01-12,,0.048614907,8,8,,local-authority-eng:BPC,not owned by a public authority,2018-01-03,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_251883,permissioned,full planning permission,POINT(-1.983906 50.716344),P/BLR/0142,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-01-12
"19 Canford Cliffs Road, Poole, BH13 7AG",yes,,2018-01-12,,0.402917866,1,1,,local-authority-eng:BPC,not owned by a public authority,2018-02-28,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_252201,permissioned,full planning permission,POINT(-1.92441 50.720893),P/BLR/0144,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-01-12
"159 Lower Blandford Road, Broadstone, BH18 8NU",yes,,2019-01-12,,0.083319389,6,6,,local-authority-eng:BPC,not owned by a public authority,2018-09-28,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_253101,permissioned,full planning permission,POINT(-1.993717 50.758814),P/BLR/0145,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2019-01-12
"25 Springfield Road, Poole, BH14 0LG",yes,,2019-01-12,,0.111430776,7,7,,local-authority-eng:BPC,not owned by a public authority,2018-11-30,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_253648,permissioned,full planning permission,POINT(-1.95177 50.726913),P/BLR/0146,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2019-01-12
"32 Brixey Road, Poole, BH12 3PD",yes,,2019-01-12,,0.213114642,8,8,,local-authority-eng:BPC,not owned by a public authority,2018-12-14,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_254245,permissioned,outline planning permission,POINT(-1.941316 50.74019),P/BLR/0147,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2019-01-12
"89 High Street, Poole, BH15 1AH",yes,,2019-01-12,,0.077474686,21,21,,local-authority-eng:BPC,not owned by a public authority,2019-03-27,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_254249,permissioned,full planning permission,POINT(-1.984786 50.714647),P/BLR/0148,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2019-01-12
"Alipore Heights, Alipore Close, Poole, BH14 9NS",yes,,2019-01-12,,0.245424668,9,9,,local-authority-eng:BPC,not owned by a public authority,2018-11-30,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_254358,permissioned,full planning permission,POINT(-1.935933 50.720789),P/BLR/0149,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2019-01-12
"189 Ashley Road, Poole, BH14 9DL",yes,,2019-01-12,,0.027046581,6,6,,local-authority-eng:BPC,not owned by a public authority,2018-11-19,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_254387,permissioned,full planning permission,POINT(-1.93393 50.728333),P/BLR/0150,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2019-01-12
"191 Ashley Road, Poole, BH14 9DL",yes,,2019-01-12,,0.026631788,6,6,,local-authority-eng:BPC,not owned by a public authority,2018-11-19,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_254388,permissioned,full planning permission,POINT(-1.934039 50.728345),P/BLR/0151,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2019-01-12
"556 Blandford Road, Poole, BH16 5EG",yes,,2019-01-12,,0.117003577,8,8,,local-authority-eng:BPC,not owned by a public authority,2018-11-19,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_254579,permissioned,outline planning permission,POINT(-2.022349 50.732566),P/BLR/0152,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2019-01-12
"127 Banks Road, Poole, BH13 7QQ",yes,,2019-01-12,,0.167445539,5,5,,local-authority-eng:BPC,not owned by a public authority,2019-02-28,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_254870,permissioned,full planning permission,POINT(-1.942869 50.685132),P/BLR/0153,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2019-01-12
"8 & 9 Mount Grace Drive, Poole, BH14 8NB",yes,,2019-01-12,,0.408279223,2,2,,local-authority-eng:BPC,not owned by a public authority,2018-12-21,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_254890,permissioned,full planning permission,POINT(-1.935894 50.702795),P/BLR/0154,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2019-01-12
"Land at Moor View Road, Poole, BH15 3LS ",yes,,2019-01-12,,0.213081131,6,6,,local-authority-eng:BPC,owned by a public authority,2019-01-02,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_254938,permissioned,full planning permission,POINT(-1.966677 50.735977),P/BLR/0155,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2019-01-12
"Land to rear of 24 Spur Hill Avenue, Poole, BH14 9PH",yes,,2019-01-12,,0.387122783,2,2,Supersedes planning permission ref: APP/17/00480/F,local-authority-eng:BPC,not owned by a public authority,2019-03-26,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_255168,permissioned,full planning permission,POINT(-1.933054 50.719162),P/BLR/0132,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-01-12
"Land r/o 85-87 High Street, Poole, BH15 1AH",yes,,2019-01-12,,0.027785784,10,10,Revised scheme. Supersedes planning permission ref: APP/17/01210/F.,local-authority-eng:BPC,not owned by a public authority,2018-05-24,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_253020,permissioned,full planning permission,POINT(-1.984356 50.71426),P/BLR/0035,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-01-12
Land at Merley Gardens,,,2019-01-12,,0.242229467,5,5,,local-authority-eng:BPC,not owned by a public authority,,,Not permissioned,,POINT(-1.974941 50.783262),P/BLR/0082,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-01-12
"Pilkingtons Tiles Ltd., Blandford Road, Poole, BH15 4AR",yes,,2019-01-12,,1.000938944,161,161,Supersedes part P/BLR/0007. Supersedes Outline Planning Permission ref: APP/15/01138/P.,local-authority-eng:BPC,not owned by a public authority,2018-11-13,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_250850,permissioned,full planning permission,POINT(-1.995173 50.713007),P/BLR/0122,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2018-01-12
"Sydenhams Timber Yard, Blandford Road, Poole, BH15 4BA",yes,,2019-01-12,,1.887610525,353,353,Poole Local Plan (November 2019) allocation.,local-authority-eng:BPC,not owned by a public authority,2018-11-13,https://boppa.poole.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_POOLE_DCAPR_250767,permissioned,full planning permission,POINT(-1.994809 50.712224),P/BLR/0056,https://www.bournemouth.gov.uk/planningbuilding/PlanningPolicy/PlanningPolicyFiles/brownfieldlandregister/blr-2019-site-plans-reduced.pdf,2017-01-12
