site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
42 Sydenham Road,yes,,2017-11-30,,0.09,5,5,16/099221 Prior Approval for residential development including 5 x one bedroom self-contained flats,local-authority-eng:LEW,not owned by a public authority,2017-01-31,,permissioned,full planning permission,POINT(-0.051735 51.425842),SD008,,2017-11-30
169-171 Sydenham Road,yes,,2017-11-30,,0.03,5,5,09/71367 for mixed use development including 3 x one bedroom and 3 x 2 bedroom flats,local-authority-eng:LEW,not owned by a public authority,2009-06-11,,permissioned,full planning permission,POINT(-0.046374 51.425914),SD009,,2017-11-30
113 to 157 Sydenham Road,,,2017-11-30,,0.86,98,98,Site Allocation SA22 for mixed use development including 98 residential units,local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.047991 51.426149),SD010,,2017-11-30
43-49 Pomeroy Street,yes,,2017-11-30,,0.22,65,65,15/093731 for mixed use development including 65 residential units,local-authority-eng:LEW,not owned by a public authority,2016-08-03,,permissioned,full planning permission,POINT(-0.052284 51.475507),TH001,,2017-11-30
29 Pomeroy Street,yes,,2017-11-30,,0.17,37,37,"15/091987 for residential development including 17 x one bedroom, 15 x two bedroom and 5 x three bedroom self-contained flats",local-authority-eng:LEW,not owned by a public authority,2015-10-16,,permissioned,full planning permission,POINT(-0.052225 51.476291),TH002,,2017-11-30
"Spalding House, Turnham Road",yes,,2017-11-30,,0.11,5,5,"15/94208 for residential development including 1 x one bedroomed, 2 x two bedroomed and 2x three bedroomed flats",local-authority-eng:LEW,mixed ownership,2016-05-05,,permissioned,full planning permission,POINT(-0.041559 51.45779),TH003,,2017-11-30
"New Cross Gate NDC scheme, Besson Street",,,2017-11-30,,0.87,173,173,Lapsed 08/68448 for mixed use development including 173 residential units,local-authority-eng:LEW,owned by a public authority,,,not permissioned,,POINT(-0.048813 51.475561),TH004,,2017-11-30
111 and 115 Endwell Road,,,2017-11-30,,0.44,40,40,Site Allocation SA30 for mixed use development including 40 residential units,local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.036544 51.465893),TH005,,2017-11-30
6 Mantle Road,,,2017-11-30,,0.12,20,20,Site Allocation SA28 for mixed use development including 20 residential units,local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.037976 51.464142),TH006,,2017-11-30
173-175 Waller Road,yes,,2017-11-30,,0.05,7,7,"Lapsed 09/73025 for residential development including 1 x studio, 2 x one bedroom and 1 x three bedroom self-contained flats, 2 x one bedroom and 1 x three bedroom self-contained maisonettes",local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.047154 51.469133),TH007,,2017-11-30
Rear of 122 New Cross Road,yes,,2017-11-30,,0.07,5,5,Lapsed 10/73432 for mixed use development including 5 x two bedroom self-contained maisonettes,local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.048353 51.47566),TH008,,2017-11-30
"Excalibur Estate, Baudwin Road",yes,,2017-11-30,,6.16,219,219,10/75973 for residential development including 371 residential units.,local-authority-eng:LEW,mixed ownership,2012-03-30,,permissioned,full planning permission,POINT(-0.000769 51.435337),WF001,,2017-11-30
"Adj. to Foster House, Whitefoot Lane ",yes,,2017-11-30,,0.18,21,21,15/091734 for residential development including 9 x one bedroom and 13 x two bedroom self-contained flats,local-authority-eng:LEW,not owned by a public authority,2016-08-12,,permissioned,full planning permission,POINT(-0.006221 51.430095),WF002,,2017-11-30
"Former Downham Fire Station, 260 Reigate Road",yes,,2017-11-30,,0.21,30,30,"15/92929 for residential development including 9 x one bedroom, 10 x two bedroom and 3 x three bedroom self-contained flats and 8 x three bedroom maisonettes",local-authority-eng:LEW,not owned by a public authority,2016-05-18,,permissioned,full planning permission,POINT(-0.037976 51.464142),WF003,,2017-11-30
